"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","Male","Female","Other","SubjID","SubjGenderMale"
"6960","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P905",1
"6961","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P905",1
"6962","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P905",1
"6963","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P905",1
"6964","full","2A",4.73,"Kerry Moore","Kerry","Moore",1,0,0,"Exp2_P905",1
"6965","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P905",1
"6966","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1119",0
"6967","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,0,1,"Exp2_P1119",0
"6968","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1119",0
"6969","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P1119",0
"6970","full","2C",3.87,"Reese Parker","Reese","Parker",0,1,0,"Exp2_P1119",0
"6971","full","2C",5.34,"Jackie White","Jackie","White",1,0,0,"Exp2_P1119",0
"6972","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1119",0
"6973","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,0,1,"Exp2_P1017",0
"6974","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,0,1,"Exp2_P1017",0
"6975","full","3A",3.61,"Stevie Ward","Stevie","Ward",0,0,1,"Exp2_P1017",0
"6976","full","3A",4.22,"Taylor Moore","Taylor","Miller",0,0,1,"Exp2_P1017",0
"6977","full","3A",1.21,"Matthew Brown","Matthew","Brown",0,0,1,"Exp2_P1017",0
"6978","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,0,1,"Exp2_P1017",0
"6979","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,0,1,"Exp2_P1017",0
"6980","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P984",0
"6981","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P984",0
"6982","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P984",0
"6983","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P984",0
"6984","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"Exp2_P984",0
"6985","full","2B",5.22,"Blair Young","Blair","Young",1,0,0,"Exp2_P984",0
"6986","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P984",0
"6987","full","1A",1.21,"Matthew Smith","Matthew","Smith",0,1,0,"Exp2_P1170",1
"6988","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P1170",1
"6989","full","1A",3.61,"Stevie White","Stevie","White",0,1,0,"Exp2_P1170",1
"6990","full","1A",4.22,"Taylor Wright","Taylor","Wright",0,1,0,"Exp2_P1170",1
"6991","full","1A",4.73,"Kerry Baker","Kerry","Baker",1,0,0,"Exp2_P1170",1
"6992","full","1A",5.59,"Jodie Parker","Jodie","Parker",1,0,0,"Exp2_P1170",1
"6993","full","1A",6.73,"Mary Cooper","Mary","Cooper",0,1,0,"Exp2_P1170",1
"6994","full","1C",1.28,"James Green","James","Green",1,0,0,"Exp2_P1056",0
"6995","full","1C",2.61,"Emerson Moore","Emerson","Moore",1,0,0,"Exp2_P1056",0
"6996","full","1C",3.87,"Reese King","Reese","King",1,0,0,"Exp2_P1056",0
"6997","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"Exp2_P1056",0
"6998","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"Exp2_P1056",0
"6999","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"Exp2_P1056",0
"7000","full","1C",6.82,"Emily Ward","Emily","Ward",1,0,0,"Exp2_P1056",0
"7001","full","1C",1.28,"James Green","James","Green",0,1,0,"Exp2_P1143",1
"7002","full","1C",2.61,"Emerson Moore","Emerson","Moore",0,1,0,"Exp2_P1143",1
"7003","full","1C",3.87,"Reese King","Reese","King",1,0,0,"Exp2_P1143",1
"7004","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"Exp2_P1143",1
"7005","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"Exp2_P1143",1
"7006","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"Exp2_P1143",1
"7007","full","1C",6.82,"Emily Ward","Emily","Ward",1,0,0,"Exp2_P1143",1
"7008","full","2B",5.86,"Elisha Bell","Elisha","Bell",1,0,0,"Exp2_P1328",1
"7009","full","2B",4.34,"Riley Campbell","Riley","Campbell",0,1,0,"Exp2_P1328",1
"7010","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P1328",1
"7011","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1328",1
"7012","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",0,1,0,"Exp2_P1328",1
"7013","full","2B",5.22,"Blair Young","Blair","Young",1,0,0,"Exp2_P1328",1
"7014","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1328",1
"7015","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1013",0
"7016","full","2C",4.39,"Jessie Cook","Jessie","Cook",1,0,0,"Exp2_P1013",0
"7017","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1013",0
"7018","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P1013",0
"7019","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"Exp2_P1013",0
"7020","full","2C",5.34,"Jackie White","Jackie","White",0,1,0,"Exp2_P1013",0
"7021","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1013",0
"7022","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1058",0
"7023","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P1058",0
"7024","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P1058",0
"7025","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1058",0
"7026","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"Exp2_P1058",0
"7027","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P1058",0
"7028","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1058",0
"7029","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1059",1
"7030","full","3C",4.39,"Jessie Turner","Jessie","Turner",1,0,0,"Exp2_P1059",1
"7031","full","3C",2.61,"Emerson Baker","Emerson","Baker",0,1,0,"Exp2_P1059",1
"7032","full","3C",3.87,"Reese Campbell","Reese","Campbell",0,1,0,"Exp2_P1059",1
"7033","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1059",1
"7034","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1059",1
"7035","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"Exp2_P1059",1
"7036","full","2C",6.24,"Ashley Walker","Ashley","Walker",1,0,0,"Exp2_P998",1
"7037","full","2C",4.39,"Jessie Cook","Jessie","Cook",1,0,0,"Exp2_P998",1
"7038","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P998",1
"7039","full","2C",6.82,"Emily Baker","Emily","Baker",1,0,0,"Exp2_P998",1
"7040","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"Exp2_P998",1
"7041","full","2C",5.34,"Jackie White","Jackie","White",1,0,0,"Exp2_P998",1
"7042","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P998",1
"7043","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1249",0
"7044","full","1B",2.41,"Tommie Brown","Tommie","Brown",0,1,0,"Exp2_P1249",0
"7045","full","1B",3.75,"Quinn Young","Quinn","Young",0,1,0,"Exp2_P1249",0
"7046","full","1B",4.34,"Riley Hill","Riley","Hill",0,1,0,"Exp2_P1249",0
"7047","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"Exp2_P1249",0
"7048","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P1249",0
"7049","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P1249",0
"7050","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1219",1
"7051","full","3A",4.22,"Taylor Miller","Taylor","Miller",1,0,0,"Exp2_P1219",1
"7052","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P1219",1
"7053","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P1219",1
"7054","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P1219",1
"7055","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1219",1
"7056","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P1219",1
"7057","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1155",0
"7058","full","3B",4.34,"Riley Cook","Riley","Cook",1,0,0,"Exp2_P1155",0
"7059","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1155",0
"7060","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P1155",0
"7061","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1155",0
"7062","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1155",0
"7063","full","3B",5.22,"Blair Hill","Blair","Hill",0,1,0,"Exp2_P1155",0
"7064","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1127",1
"7065","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"Exp2_P1127",1
"7066","full","1B",3.75,"Quinn Young","Quinn","Young",1,0,0,"Exp2_P1127",1
"7067","full","1B",4.34,"Riley Hill","Riley","Hill",1,0,0,"Exp2_P1127",1
"7068","full","1B",5.22,"Blair Campbell","Blair","Campbell",0,1,0,"Exp2_P1127",1
"7069","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P1127",1
"7070","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P1127",1
"7071","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",1,0,0,"Exp2_P961",1
"7072","full","3A",4.22,"Taylor Miller","Taylor","Miller",1,0,0,"Exp2_P961",1
"7073","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P961",1
"7074","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P961",1
"7075","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P961",1
"7076","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P961",1
"7077","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P961",1
"7078","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"Exp2_P1150",1
"7079","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P1150",1
"7080","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"Exp2_P1150",1
"7081","full","1A",4.22,"Taylor Wright","Taylor","Wright",0,1,0,"Exp2_P1150",1
"7082","full","1A",4.73,"Kerry Baker","Kerry","Baker",1,0,0,"Exp2_P1150",1
"7083","full","1A",5.59,"Jodie Parker","Jodie","Parker",1,0,0,"Exp2_P1150",1
"7084","full","1A",6.73,"Mary Cooper","Mary","Cooper",0,1,0,"Exp2_P1150",1
"7085","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P987",1
"7086","full","2A",4.22,"Taylor Smith","Taylor","Smith",1,0,0,"Exp2_P987",1
"7087","full","2A",2.12,"Chris Collins","Chris","Collins",0,1,0,"Exp2_P987",1
"7088","full","2A",6.73,"Mary Brown","Mary","Brown",1,0,0,"Exp2_P987",1
"7089","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P987",1
"7090","full","2A",4.73,"Kerry Moore","Kerry","Moore",1,0,0,"Exp2_P987",1
"7091","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P987",1
"7092","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P956",1
"7093","full","2B",4.34,"Riley Campbell","Riley","Campbell",0,1,0,"Exp2_P956",1
"7094","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P956",1
"7095","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P956",1
"7096","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",0,1,0,"Exp2_P956",1
"7097","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P956",1
"7098","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P956",1
"7099","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1128",NA
"7100","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"Exp2_P1128",NA
"7101","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1128",NA
"7102","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"Exp2_P1128",NA
"7103","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1128",NA
"7104","full","3C",6.82,"Emily Brooks","Emily","Brooks",1,0,0,"Exp2_P1128",NA
"7105","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"Exp2_P1128",NA
"7106","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"Exp2_P1262",0
"7107","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P1262",0
"7108","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"Exp2_P1262",0
"7109","full","1A",4.22,"Taylor Wright","Taylor","Wright",1,0,0,"Exp2_P1262",0
"7110","full","1A",4.73,"Kerry Baker","Kerry","Baker",0,1,0,"Exp2_P1262",0
"7111","full","1A",5.59,"Jodie Parker","Jodie","Parker",0,1,0,"Exp2_P1262",0
"7112","full","1A",6.73,"Mary Cooper","Mary","Cooper",0,1,0,"Exp2_P1262",0
"7113","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1210",1
"7114","full","3B",4.34,"Riley Cook","Riley","Cook",0,1,0,"Exp2_P1210",1
"7115","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1210",1
"7116","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P1210",1
"7117","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1210",1
"7118","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",1,0,0,"Exp2_P1210",1
"7119","full","3B",5.22,"Blair Hill","Blair","Hill",1,0,0,"Exp2_P1210",1
"7120","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P907",1
"7121","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"Exp2_P907",1
"7122","full","1B",3.75,"Quinn Young","Quinn","Young",1,0,0,"Exp2_P907",1
"7123","full","1B",4.34,"Riley Hill","Riley","Hill",1,0,0,"Exp2_P907",1
"7124","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"Exp2_P907",1
"7125","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P907",1
"7126","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P907",1
"7127","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P922",0
"7128","full","2B",4.34,"Riley Campbell","Riley","Campbell",0,1,0,"Exp2_P922",0
"7129","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P922",0
"7130","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P922",0
"7131","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"Exp2_P922",0
"7132","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P922",0
"7133","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P922",0
"7134","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1217",1
"7135","full","2C",4.39,"Jessie Cook","Jessie","Cook",1,0,0,"Exp2_P1217",1
"7136","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1217",1
"7137","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P1217",1
"7138","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"Exp2_P1217",1
"7139","full","2C",5.34,"Jackie White","Jackie","White",0,1,0,"Exp2_P1217",1
"7140","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1217",1
"7141","full","1C",1.28,"James Green","James","Green",0,1,0,"Exp2_P983",1
"7142","full","1C",2.61,"Emerson Moore","Emerson","Moore",0,1,0,"Exp2_P983",1
"7143","full","1C",3.87,"Reese King","Reese","King",0,1,0,"Exp2_P983",1
"7144","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"Exp2_P983",1
"7145","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"Exp2_P983",1
"7146","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"Exp2_P983",1
"7147","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"Exp2_P983",1
"7148","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1066",1
"7149","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"Exp2_P1066",1
"7150","full","3C",2.61,"Emerson Baker","Emerson","Baker",0,1,0,"Exp2_P1066",1
"7151","full","3C",3.87,"Reese Campbell","Reese","Campbell",0,1,0,"Exp2_P1066",1
"7152","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1066",1
"7153","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1066",1
"7154","full","3C",5.34,"Jackie Walker","Jackie","Walker",1,0,0,"Exp2_P1066",1
"7155","full","1C",1.28,"James Green","James","Green",1,0,0,"Exp2_P1161",0
"7156","full","1C",2.61,"Emerson Moore","Emerson","Moore",1,0,0,"Exp2_P1161",0
"7157","full","1C",3.87,"Reese King","Reese","King",1,0,0,"Exp2_P1161",0
"7158","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"Exp2_P1161",0
"7159","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"Exp2_P1161",0
"7160","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"Exp2_P1161",0
"7161","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"Exp2_P1161",0
"7162","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,0,1,"Exp2_P925",NA
"7163","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,0,1,"Exp2_P925",NA
"7164","full","3A",3.61,"Stevie Ward","Stevie","Ward",0,0,1,"Exp2_P925",NA
"7165","full","3A",4.22,"Taylor Moore","Taylor","Miller",0,0,1,"Exp2_P925",NA
"7166","full","3A",1.21,"Matthew Brown","Matthew","Brown",0,0,1,"Exp2_P925",NA
"7167","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,0,1,"Exp2_P925",NA
"7168","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,0,1,"Exp2_P925",NA
"7169","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1285",0
"7170","full","2B",4.34,"Riley Campbell","Riley","Campbell",0,1,0,"Exp2_P1285",0
"7171","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P1285",0
"7172","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1285",0
"7173","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"Exp2_P1285",0
"7174","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P1285",0
"7175","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1285",0
"7176","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1260",1
"7177","full","3B",4.34,"Riley Cook","Riley","Cook",1,0,0,"Exp2_P1260",1
"7178","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1260",1
"7179","full","3B",3.75,"Quinn Parker","Quinn","Parker",0,1,0,"Exp2_P1260",1
"7180","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1260",1
"7181","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1260",1
"7182","full","3B",5.22,"Blair Hill","Blair","Hill",0,1,0,"Exp2_P1260",1
"7183","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1180",NA
"7184","full","1B",2.41,"Tommie Brown","Tommie","Brown",0,1,0,"Exp2_P1180",NA
"7185","full","1B",3.75,"Quinn Young","Quinn","Young",0,1,0,"Exp2_P1180",NA
"7186","full","1B",4.34,"Riley Hill","Riley","Hill",0,1,0,"Exp2_P1180",NA
"7187","full","1B",5.22,"Blair Campbell","Blair","Campbell",0,1,0,"Exp2_P1180",NA
"7188","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P1180",NA
"7189","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P1180",NA
"7190","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1324",1
"7191","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P1324",1
"7192","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P1324",1
"7193","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1324",1
"7194","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",0,1,0,"Exp2_P1324",1
"7195","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"Exp2_P1324",1
"7196","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1324",1
"7197","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1230",0
"7198","full","3A",4.22,"Taylor Miller","Taylor","Miller",1,0,0,"Exp2_P1230",0
"7199","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P1230",0
"7200","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P1230",0
"7201","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P1230",0
"7202","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1230",0
"7203","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P1230",0
"7204","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1072",1
"7205","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,1,0,"Exp2_P1072",1
"7206","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1072",1
"7207","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P1072",1
"7208","full","2C",3.87,"Reese Parker","Reese","Parker",0,1,0,"Exp2_P1072",1
"7209","full","2C",5.34,"Jackie White","Jackie","White",0,1,0,"Exp2_P1072",1
"7210","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1072",1
"7211","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1279",0
"7212","full","3C",4.39,"Jessie Turner","Jessie","Turner",1,0,0,"Exp2_P1279",0
"7213","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1279",0
"7214","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"Exp2_P1279",0
"7215","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1279",0
"7216","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1279",0
"7217","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"Exp2_P1279",0
"7218","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"Exp2_P909",0
"7219","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P909",0
"7220","full","1A",3.61,"Stevie White","Stevie","White",0,1,0,"Exp2_P909",0
"7221","full","1A",4.22,"Taylor Wright","Taylor","Wright",0,1,0,"Exp2_P909",0
"7222","full","1A",4.73,"Kerry Baker","Kerry","Baker",0,1,0,"Exp2_P909",0
"7223","full","1A",5.59,"Jodie Parker","Jodie","Parker",1,0,0,"Exp2_P909",0
"7224","full","1A",6.73,"Mary Cooper","Mary","Cooper",0,1,0,"Exp2_P909",0
"7225","full","1A",1.21,"Matthew Smith","Matthew","Smith",0,0,1,"Exp2_P1147",0
"7226","full","1A",2.12,"Chris Miller","Chris","Miller",0,1,0,"Exp2_P1147",0
"7227","full","1A",3.61,"Stevie White","Stevie","White",0,0,1,"Exp2_P1147",0
"7228","full","1A",4.22,"Taylor Wright","Taylor","Wright",0,1,0,"Exp2_P1147",0
"7229","full","1A",4.73,"Kerry Baker","Kerry","Baker",0,0,1,"Exp2_P1147",0
"7230","full","1A",5.59,"Jodie Parker","Jodie","Parker",0,0,1,"Exp2_P1147",0
"7231","full","1A",6.73,"Mary Cooper","Mary","Cooper",1,0,0,"Exp2_P1147",0
"7232","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1349",1
"7233","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P1349",1
"7234","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P1349",1
"7235","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1349",1
"7236","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"Exp2_P1349",1
"7237","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P1349",1
"7238","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1349",1
"7239","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1272",1
"7240","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"Exp2_P1272",1
"7241","full","1B",3.75,"Quinn Young","Quinn","Young",1,0,0,"Exp2_P1272",1
"7242","full","1B",4.34,"Riley Hill","Riley","Hill",0,1,0,"Exp2_P1272",1
"7243","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"Exp2_P1272",1
"7244","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P1272",1
"7245","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",1,0,0,"Exp2_P1272",1
"7246","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,0,1,"Exp2_P1083",0
"7247","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,0,1,"Exp2_P1083",0
"7248","full","2C",2.61,"Emerson Green","Emerson","Green",0,0,1,"Exp2_P1083",0
"7249","full","2C",6.82,"Emily Baker","Emily","Baker",0,0,1,"Exp2_P1083",0
"7250","full","2C",3.87,"Reese Parker","Reese","Parker",0,1,0,"Exp2_P1083",0
